14637,0.087,6,13.4043,34,39.2456,75,75.9292,13,3.9629,230,276.8991,-0.041672,-0.041823
14645,0.087,6,13.3176,34,39.3007,60,75.8805,13,3.9056,245,276.7225,-0.041629,-0.041796
14654,0.087,6,13.2307,49,39.3539,60,75.8288,13,3.853,245,276.5381,-0.041587,-0.041764
14662,0.087,-9,13.1421,49,39.4077,60,75.7729,13,3.8049,275,276.3501,-0.041547,-0.041728
14671,0.087,6,13.0507,64,39.4648,75,75.7143,13,3.7614,275,276.164,-0.041509,-0.041691
14680,0.087,6,12.958,94,39.5303,60,75.6543,13,3.7223,275,275.9824,-0.041472,-0.041651
14689,0.087,6,12.8652,34,39.6054,90,75.5944,13,3.6874,275,275.8053,-0.041435,-0.041611
14697,0.086,6,12.7725,34,39.6817,60,75.5358,13,3.6568,260,275.6312,-0.041399,-0.041572
14706,0.087,6,12.6798,49,39.7554,60,75.476,13,3.6302,245,275.4563,-0.041365,-0.041533
14714,0.086,6,12.5873,34,39.8278,45,75.411,28,3.609,230,275.2752,-0.041333,-0.041495
14724,0.087,6,12.4948,49,39.8988,75,75.341,13,3.5942,230,275.0844,-0.041301,-0.041458
14732,0.087,-9,12.4012,34,39.9685,45,75.2674,-17,3.5818,230,274.8828,-0.041269,-0.041422
14741,0.087,6,12.3052,49,40.037,60,75.1891,13,3.5678,245,274.6721,-0.041237,-0.041387
14749,0.087,6,12.2082,34,40.1041,60,75.1062,-17,3.5522,230,274.4538,-0.041204,-0.041352
14758,0.087,6,12.1115,34,40.1687,60,75.0201,13,3.5351,245,274.2283,-0.041170,-0.041318
14767,0.087,6,12.0152,64,40.232,60,74.9311,13,3.5191,245,273.9973,-0.041136,-0.041285
14776,0.087,6,11.9194,34,40.2968,45,74.8378,13,3.5068,260,273.7634,-0.041103,-0.041252
14784,0.087,-9,11.8227,154,40.3708,60,74.7392,-2,3.4969,275,273.5309,-0.041070,-0.041219
14793,0.087,-9,11.7225,34,40.4616,75,74.638,-17,3.4853,290,273.305,-0.041035,-0.041186
14801,0.087,6,11.619,34,40.5584,75,74.5382,13,3.4708,275,273.0884,-0.041001,-0.041153
14811,0.087,6,11.515,64,40.653,105,74.4439,-17,3.4548,275,272.8794,-0.040968,-0.041119
14820,0.088,-9,11.4104,34,40.748,75,74.3575,13,3.4372,290,272.678,-0.040934,-0.041086
14828,0.087,6,11.3041,34,40.8408,105,74.2789,13,3.4208,260,272.4841,-0.040902,-0.041052
14837,0.088,-9,11.196,49,40.93,75,74.2078,13,3.4083,260,272.2935,-0.040871,-0.041019
14845,0.087,6,11.0864,64,41.0197,75,74.1416,-2,3.3981,260,272.1037,-0.040840,-0.040986
14855,0.088,6,10.9765,34,41.1112,75,74.0774,-2,3.3876,260,271.9147,-0.040807,-0.040953
14863,0.087,6,10.8678,34,41.2004,60,74.0139,13,3.3768,245,271.7251,-0.040775,-0.040920
14872,0.088,6,10.7602,79,41.2887,60,73.9485,-17,3.3657,230,271.5313,-0.040742,-0.040888
14880,0.087,6,10.6538,34,41.3801,60,73.8799,13,3.353,230,271.3292,-0.040706,-0.040855
14889,0.088,6,10.5485,34,41.4703,90,73.8109,-2,3.3401,215,271.1166,-0.040667,-0.040821
14898,0.087,6,10.4445,34,41.5556,60,73.7441,-2,3.327,215,270.8912,-0.040624,-0.040787
14906,0.086,6,10.3416,49,41.6373,60,73.6768,-17,3.311,215,270.6522,-0.040578,-0.040751
14915,0.087,6,10.2398,34,41.7168,60,73.6066,-32,3.2884,185,270.3973,-0.040526,-0.040714
14923,0.086,6,10.1393,34,41.7928,60,73.5334,-32,3.2552,170,270.1205,-0.040467,-0.040673
14932,0.087,6,10.04,-11,41.8601,45,73.456,-62,3.2079,155,269.8158,-0.040399,-0.040629
14941,0.086,-9,9.9405,34,41.915,60,73.3734,-47,3.1429,170,269.4814,-0.040324,-0.040581
14950,0.087,-9,9.8384,34,41.9617,60,73.2869,-47,3.0606,125,269.1156,-0.040238,-0.040527
14958,0.086,-9,9.7323,49,42.0057,60,73.198,-47,2.9629,140,268.7141,-0.040141,-0.040467
14967,0.087,-9,9.6224,19,42.0471,45,73.1055,-47,2.8503,140,268.2766,-0.040032,-0.040400
14976,0.087,-9,9.5089,34,42.0832,60,73.0082,-47,2.7231,140,267.8056,-0.039914,-0.040324
14985,0.087,-9,9.3918,34,42.1142,60,72.9076,-47,2.5818,155,267.3034,-0.039786,-0.040241
14993,0.087,-9,9.2714,19,42.1402,60,72.8051,-47,2.4268,155,266.7738,-0.039650,-0.040148
15002,0.087,-9,9.1477,49,42.1614,60,72.7008,-32,2.2598,155,266.2188,-0.039506,-0.040046
15010,0.087,-9,9.0209,34,42.1805,60,72.5948,-62,2.0812,155,265.6393,-0.039353,-0.039934
15020,0.088,-9,8.8911,49,42.1988,60,72.4871,-47,1.8888,170,265.0376,-0.039192,-0.039814
15028,0.087,-9,8.7585,34,42.2164,60,72.3779,-47,1.683,170,264.417,-0.039024,-0.039684
15037,0.087,-9,8.6231,34,42.2319,60,72.2672,-32,1.4667,185,263.7809,-0.038850,-0.039545
15045,0.087,-9,8.4851,34,42.2442,60,72.1552,-32,1.2431,215,263.1352,-0.038673,-0.039398
15054,0.087,-9,8.3445,34,42.2533,60,72.0418,-32,1.0138,200,262.4856,-0.038495,-0.039244
15063,0.087,-9,8.2016,49,42.2605,60,71.9271,-17,0.7801,215,261.8338,-0.038318,-0.039085
15072,0.087,-9,8.0564,34,42.2673,60,71.8113,-17,0.5451,245,261.1842,-0.038141,-0.038920
15080,0.087,6,7.9103,34,42.2723,75,71.6957,-2,0.3114,230,260.5419,-0.037968,-0.038752
15089,0.087,6,7.7661,34,42.2743,45,71.5803,-17,0.0804,230,259.9072,-0.037798,-0.038581
15097,0.087,6,7.6251,19,42.272,45,71.4613,-17,-0.1492,230,259.2786,-0.037632,-0.038409
15107,0.087,6,7.4872,34,42.2642,60,71.3375,-17,-0.3787,230,258.6564,-0.037470,-0.038237
15115,0.087,6,7.3524,19,42.2511,60,71.2116,-17,-0.6079,245,258.0418,-0.037311,-0.038066
15124,0.087,6,7.2207,34,42.2329,75,71.0864,-17,-0.8369,245,257.4375,-0.037156,-0.037896
15132,0.087,-9,7.0908,34,42.2109,45,70.962,-17,-1.0656,230,256.8434,-0.037004,-0.037729
15141,0.087,6,6.9612,49,42.1879,60,70.8356,-32,-1.2951,215,256.2555,-0.036854,-0.037565
15150,0.087,6,6.8334,34,42.1652,60,70.7075,-17,-1.5267,230,255.6713,-0.036704,-0.037404
15159,0.087,-9,6.7073,34,42.1416,60,70.579,-17,-1.759,245,255.0934,-0.036556,-0.037245
15167,0.087,6,6.5817,34,42.1158,45,70.4488,-2,-1.9893,245,254.5259,-0.036413,-0.037090
15176,0.087,6,6.4579,19,42.0865,75,70.3171,-2,-2.2147,230,253.9688,-0.036275,-0.036937
15184,0.087,6,6.3371,19,42.0512,60,70.1865,-17,-2.4355,245,253.4205,-0.036141,-0.036788
15193,0.086,6,6.2194,34,42.01,90,70.0598,-2,-2.653,230,252.8811,-0.036011,-0.036643
15202,0.087,6,6.1048,19,41.9645,60,69.9381,-32,-2.8684,230,252.3491,-0.035882,-0.036500
15210,0.086,6,5.9931,34,41.9147,60,69.8188,-17,-3.0845,230,251.8234,-0.035754,-0.036360
15219,0.087,-9,5.8831,19,41.8609,60,69.6992,-32,-3.3024,230,251.3039,-0.035629,-0.036222
15227,0.086,6,5.7733,34,41.803,105,69.5832,-17,-3.522,230,250.7906,-0.035505,-0.036087
15237,0.087,6,5.6652,34,41.7426,60,69.4749,-17,-3.7418,230,250.2835,-0.035380,-0.035955
15245,0.086,6,5.5601,19,41.6798,60,69.37,-32,-3.9619,230,249.7827,-0.035256,-0.035825
15254,0.087,6,5.4579,49,41.6146,60,69.2647,-17,-4.1834,230,249.2881,-0.035133,-0.035697
15262,0.086,6,5.3586,34,41.5498,60,69.1588,-17,-4.4048,230,248.7998,-0.035012,-0.035570
15271,0.087,6,5.2621,19,41.484,150,69.0604,-32,-4.6262,230,248.3177,-0.034889,-0.035445
15280,0.087,6,5.1684,49,41.416,90,68.9798,-2,-4.8474,215,247.8407,-0.034762,-0.035320
15288,0.086,-9,5.0762,34,41.3486,60,68.9114,-17,-5.0658,215,247.366,-0.034633,-0.035195
15297,0.087,-9,4.9827,49,41.2829,60,68.8443,-17,-5.2812,230,246.8937,-0.034504,-0.035070
15305,0.086,6,4.8882,34,41.2191,60,68.7759,-32,-5.4965,215,246.4253,-0.034377,-0.034945
15314,0.087,-9,4.7938,34,41.1557,60,68.7062,-17,-5.7127,245,245.9622,-0.034251,-0.034820
15323,0.086,6,4.6998,19,41.0901,180,68.6458,-17,-5.9285,215,245.5057,-0.034125,-0.034694
15332,0.087,-9,4.606,34,41.0212,60,68.605,-17,-6.1426,215,245.0531,-0.033996,-0.034568
15340,0.086,6,4.5126,49,40.9516,60,68.5729,-32,-6.3561,200,244.6006,-0.033864,-0.034441
15349,0.087,6,4.4208,19,40.8828,60,68.5386,-47,-6.573,185,244.1443,-0.033731,-0.034313
15357,0.086,6,4.332,49,40.8133,60,68.5021,-62,-6.7984,170,243.6793,-0.033592,-0.034184
15367,0.087,6,4.2462,49,40.7459,60,68.4637,-62,-7.036,170,243.202,-0.033445,-0.034052
15375,0.087,-9,4.1618,34,40.6818,60,68.4233,-47,-7.2853,155,242.7102,-0.033291,-0.033918
15384,0.087,6,4.0778,19,40.6171,75,68.3823,-47,-7.5433,155,242.2019,-0.033129,-0.033780
15392,0.087,6,3.9953,19,40.5479,60,68.3421,-62,-7.8097,125,241.6738,-0.032960,-0.033638
15401,0.087,-9,3.9143,49,40.4755,60,68.3013,-62,-8.0867,95,241.1186,-0.032780,-0.033491
15410,0.087,-9,3.8323,34,40.4041,60,68.2587,-62,-8.3755,65,240.5267,-0.032588,-0.033338
15419,0.087,-9,3.7479,19,40.3323,60,68.2143,-47,-8.6741,80,239.8927,-0.032382,-0.033176
15427,0.087,-9,3.6612,34,40.2575,45,68.1669,-62,-8.981,50,239.2153,-0.032179,-0.033008
15435,0.086,-9,3.5724,19,40.1799,15,68.1113,-62,-9.2971,20,238.4893,-0.031949,-0.032829
15444,0.087,-9,3.4815,19,40.0982,30,68.0425,-47,-9.6221,35,237.7096,-0.031707,-0.032641
15453,0.086,-9,3.3887,19,40.0112,120,67.9686,-62,-9.9543,20,236.8766,-0.031452,-0.032442
15462,0.087,-9,3.2939,34,39.9205,45,67.9005,-77,-10.2961,20,235.9907,-0.031178,-0.032230
15470,0.086,-9,3.1973,19,39.8274,60,67.8341,-62,-10.6496,50,235.0549,-0.030887,-0.032006
15479,0.087,-9,3.0989,19,39.7308,60,67.7653,-62,-11.0132,50,234.0761,-0.030584,-0.031769
15488,0.087,-24,2.9976,19,39.6295,30,67.693,-62,-11.3852,65,233.0597,-0.030270,-0.031518
15497,0.087,-9,2.8921,34,39.5249,45,67.6133,-47,-11.7638,95,232.0124,-0.029951,-0.031254
15505,0.086,-9,2.7839,19,39.4185,45,67.5265,-62,-12.1474,95,230.9419,-0.029626,-0.030978
15514,0.087,-9,2.6743,19,39.309,105,67.4393,-47,-12.5358,140,229.8557,-0.029297,-0.030690
15522,0.087,-9,2.5636,19,39.1953,45,67.357,-32,-12.9262,140,228.7627,-0.028966,-0.030392
15532,0.088,-9,2.4517,19,39.0774,45,67.2744,-47,-13.3155,170,227.6699,-0.028637,-0.030085
15541,0.088,-9,2.3388,34,38.957,45,67.1861,-32,-13.7038,170,226.583,-0.028312,-0.029771
15549,0.087,6,2.2261,4,38.834,45,67.0923,-47,-14.091,140,225.5023,-0.027992,-0.029452
15558,0.088,6,2.1165,4,38.7047,45,66.9932,-77,-14.4808,155,224.4239,-0.027674,-0.029131
15566,0.087,6,2.011,19,38.5679,45,66.8891,-47,-14.8771,185,223.3509,-0.027358,-0.028808
15576,0.088,-9,1.9085,19,38.4266,45,66.7799,-47,-15.2769,215,222.2927,-0.027047,-0.028486
15584,0.087,6,1.8074,34,38.2834,30,66.6647,-47,-15.6773,185,221.2545,-0.026744,-0.028165
15593,0.088,-9,1.7079,34,38.1412,30,66.541,-47,-16.0781,185,220.2336,-0.026447,-0.027847
15601,0.087,6,1.6098,19,38.0,60,66.4103,-17,-16.4766,200,219.2285,-0.026157,-0.027533
15610,0.088,6,1.5145,19,37.8571,45,66.2769,-47,-16.8701,185,218.2405,-0.025874,-0.027224
15619,0.087,6,1.4234,19,37.7114,30,66.1395,-32,-17.2599,170,217.2668,-0.025596,-0.026920
15628,0.087,6,1.3362,19,37.5629,45,65.9957,-47,-17.6472,170,216.3035,-0.025324,-0.026621
15636,0.087,6,1.253,19,37.4119,120,65.8535,-47,-18.0333,170,215.3494,-0.025054,-0.026328
15645,0.087,6,1.1736,19,37.2583,60,65.7222,-47,-18.4194,155,214.4031,-0.024767,-0.026037
15653,0.087,6,1.098,19,37.1024,45,65.5964,-62,-18.8067,125,213.4595,-0.024495,-0.025751
15663,0.087,-9,1.0248,4,36.9429,60,65.4692,-62,-19.1977,110,212.511,-0.024220,-0.025468
15671,0.087,-9,0.9513,19,36.7787,30,65.3395,-62,-19.5934,80,211.5502,-0.023943,-0.025188
15680,0.087,-9,0.8763,4,36.6099,45,65.2048,-47,-19.9923,80,210.5712,-0.023663,-0.024909
15688,0.087,-9,0.7998,124,36.446,45,65.0653,-77,-20.3941,35,209.5681,-0.023376,-0.024631
15697,0.087,-9,0.7218,4,36.296,45,64.9223,-62,-20.8013,50,208.5354,-0.023077,-0.024352
15706,0.087,-9,0.6425,4,36.1492,45,64.7761,-62,-21.2135,20,207.4702,-0.022767,-0.024069
15715,0.087,-9,0.5619,4,35.995,60,64.6282,-47,-21.6279,20,206.3699,-0.022449,-0.023781
15723,0.087,-9,0.4801,19,35.8349,45,64.4799,-62,-22.043,5,205.2318,-0.022123,-0.023488
15732,0.087,-9,0.397,4,35.6705,30,64.3286,-62,-22.4598,5,204.0546,-0.021787,-0.023190
15740,0.087,-9,0.3129,4,35.5006,45,64.172,-62,-22.8795,5,202.8385,-0.021444,-0.022885
15750,0.087,-24,0.2264,4,35.3241,30,64.0101,-62,-23.302,-40,201.581,-0.021092,-0.022572
15758,0.087,-9,0.1363,4,35.1413,45,63.8431,-47,-23.7256,-40,200.2757,-0.020730,-0.022251
15767,0.087,-9,0.044,19,34.9537,60,63.6739,-62,-24.1488,-40,198.9204,-0.020357,-0.021920
15775,0.087,-9,-0.049,19,34.764,30,63.504,-62,-24.5729,-40,197.5168,-0.019971,-0.021580
15784,0.087,-24,-0.144,4,34.5725,45,63.3307,-62,-24.999,-70,196.0642,-0.019573,-0.021229
15793,0.087,-9,-0.2423,109,34.3859,45,63.1542,-62,-25.4269,-70,194.5589,-0.019160,-0.020869
15802,0.087,-9,-0.3424,34,34.2146,30,62.9746,-77,-25.8576,-115,192.9964,-0.018726,-0.020496
15810,0.087,-9,-0.4429,4,34.0516,45,62.7909,-77,-26.2937,-115,191.3708,-0.018272,-0.020111
15819,0.087,-9,-0.5437,-101,33.8758,60,62.6057,-77,-26.7361,-130,189.6791,-0.017801,-0.019713
15827,0.087,-9,-0.6449,4,33.6758,60,62.4232,-107,-27.1872,-160,187.9184,-0.017315,-0.019300
15837,0.087,-24,-0.7476,19,33.4626,60,62.2446,-107,-27.6517,-145,186.0857,-0.016808,-0.018871
15846,0.088,-24,-0.8545,4,33.2474,30,62.0674,-107,-28.132,-160,184.1824,-0.016277,-0.018426
15854,0.087,-9,-0.9654,4,33.0289,30,61.8861,-2,-28.618,-145,182.2108,-0.015729,-0.017963
15863,0.088,-9,-1.0775,19,32.8072,15,61.6971,-92,-29.0991,-145,180.175,-0.015168,-0.017483
15872,0.088,-24,-1.1908,4,32.5839,30,61.4994,-77,-29.5803,-160,178.0772,-0.014592,-0.016985
15881,0.088,-9,-1.3065,109,32.367,60,61.2971,-92,-30.0682,-175,175.9159,-0.013997,-0.016469
15890,0.088,-24,-1.4244,4,32.1643,60,61.097,-77,-30.5624,-175,173.6896,-0.013376,-0.015934
15898,0.088,-9,-1.5446,4,31.9663,30,60.8992,-92,-31.0625,-175,171.3994,-0.012735,-0.015380
15907,0.088,-24,-1.6668,4,31.7636,30,60.6984,-107,-31.5708,-190,169.0465,-0.012076,-0.014807
15916,0.089,-24,-1.7923,19,31.5579,30,60.4921,-107,-32.091,-175,166.632,-0.011400,-0.014216
15925,0.088,-9,-1.9211,4,31.3505,30,60.2805,-122,-32.6251,-190,164.1585,-0.010706,-0.013606
15934,0.088,-24,-2.0515,19,31.1416,30,60.0639,-122,-33.1752,-175,161.6284,-0.009994,-0.012977
15942,0.088,-9,-2.1836,4,30.9313,45,59.8437,-122,-33.742,-190,159.044,-0.009264,-0.012331
15951,0.088,-9,-2.3159,124,30.7289,30,59.6214,-122,-34.3249,-175,156.4076,-0.008512,-0.011665
15961,0.089,-9,-2.4471,139,30.5555,15,59.3946,-92,-34.9207,-175,153.7229,-0.007736,-0.010980
15969,0.088,-9,-2.5772,94,30.4194,45,59.1622,-122,-35.5261,-190,150.9921,-0.006933,-0.010273
15978,0.088,-9,-2.706,34,30.3079,45,58.9282,-107,-36.142,-175,148.2161,-0.006108,-0.009547
15986,0.088,-9,-2.8337,4,30.2033,60,58.6969,-107,-36.7678,-190,145.397,-0.005264,-0.008800
15995,0.088,-9,-2.9602,109,30.1041,45,58.4695,-107,-37.4019,-160,142.5382,-0.004404,-0.008032
16005,0.089,-9,-3.0855,49,30.0208,45,58.2446,-137,-38.0464,-145,139.6471,-0.003525,-0.007245
16013,0.088,-9,-3.2096,19,29.9489,45,58.021,-107,-38.7033,-145,136.7309,-0.002632,-0.006437
16022,0.088,6,-3.3311,4,29.8764,45,57.7987,-107,-39.3697,-130,133.7938,-0.001729,-0.005611
16031,0.089,-9,-3.4488,19,29.7994,45,57.5778,-107,-40.0422,-100,130.8426,-0.000820,-0.004766
16039,0.088,6,-3.5627,19,29.7193,45,57.3583,-107,-40.7206,-70,127.8881,0.000092,-0.003906
16049,0.088,6,-3.6715,4,29.6362,45,57.1402,-107,-41.4043,-55,124.9406,0.001005,-0.003032
16057,0.088,21,-3.7728,19,29.5489,15,56.921,-107,-42.0932,-55,122.0062,0.001917,-0.002147
16066,0.088,6,-3.8653,4,29.4576,60,56.6994,-92,-42.7853,-55,119.0868,0.002825,-0.001254
16074,0.088,6,-3.9507,4,29.3611,45,56.4796,-92,-43.4779,-40,116.1845,0.003730,-0.000354
16083,0.088,6,-4.0302,19,29.2595,45,56.2628,-107,-44.1706,-85,113.2985,0.004631,0.000549
16092,0.087,6,-4.1042,4,29.1544,45,56.0477,-92,-44.8645,-70,110.4241,0.005531,0.001455
16101,0.088,6,-4.1726,19,29.0458,45,55.8345,-92,-45.558,-55,107.5619,0.006428,0.002361
16109,0.087,6,-4.2357,4,28.9339,60,55.6244,-92,-46.2495,-70,104.7154,0.007322,0.003266
16118,0.087,6,-4.2935,19,28.8189,45,55.4187,-92,-46.9389,-40,101.8865,0.008212,0.004169
16126,0.087,6,-4.3462,4,28.7008,15,55.2134,-107,-47.6273,-55,99.0782,0.009097,0.005070
16136,0.087,6,-4.3939,19,28.5797,45,55.0048,-92,-48.3158,-70,96.2898,0.009975,0.005967
16144,0.087,6,-4.4367,4,28.4559,60,54.7967,-92,-49.0029,-85,93.5164,0.010850,0.006860
16153,0.087,6,-4.4746,19,28.3294,60,54.5947,-77,-49.6856,-70,90.7559,0.011722,0.007750
16161,0.087,6,-4.5079,4,28.2002,45,54.3985,-92,-50.3626,-70,88.0103,0.012591,0.008636
16169,0.086,6,-4.5366,109,28.0765,45,54.2056,-92,-51.0351,-55,85.2828,0.013442,0.009517
16179,0.087,6,-4.5609,4,27.9661,45,54.0145,-92,-51.7043,-85,82.5739,0.014308,0.010395
16187,0.086,6,-4.5808,34,27.862,135,53.8331,-107,-52.3714,-85,79.8801,0.015174,0.011269
16196,0.087,6,-4.5965,19,27.7589,45,53.6693,-92,-53.0374,-55,77.202,0.016043,0.012141
16204,0.086,6,-4.608,4,27.6554,45,53.5146,-92,-53.7009,-40,74.5466,0.016909,0.013011
16214,0.088,6,-4.6155,4,27.5476,60,53.3623,-107,-54.3617,-70,71.917,0.017767,0.013878
16222,0.086,6,-4.6191,19,27.4357,45,53.2138,-92,-55.021,-55,69.3107,0.018619,0.014742
16231,0.087,6,-4.6189,19,27.3225,30,53.0663,-77,-55.6759,-55,66.728,0.019464,0.015604
16239,0.086,6,-4.6149,19,27.2093,105,52.9224,-92,-56.3237,-40,64.1719,0.020302,0.016462
16248,0.087,6,-4.6073,4,27.095,45,52.7888,-92,-56.9657,-40,61.6451,0.021134,0.017316
16257,0.088,6,-4.5962,19,26.9781,45,52.6613,-92,-57.603,-55,59.1479,0.021958,0.018168
16265,0.086,6,-4.5817,4,26.8589,60,52.5357,-92,-58.2357,-25,56.6803,0.022774,0.019014
16274,0.087,6,-4.5638,19,26.7374,45,52.4135,-92,-58.8636,-25,54.2464,0.023594,0.019856
16282,0.086,-9,-4.544,4,26.6138,45,52.2932,-92,-59.4865,5,51.8513,0.024388,0.020691
16291,0.087,6,-4.5237,4,26.4869,45,52.1735,-107,-60.1059,35,49.5028,0.025167,0.021517
16300,0.086,6,-4.5015,4,26.3553,45,52.0544,-77,-60.7214,80,47.2124,0.025927,0.022333
16309,0.087,6,-4.4762,19,26.2207,45,51.936,-62,-61.3278,35,44.9859,0.026666,0.023137
16317,0.086,6,-4.4479,19,26.0858,120,51.8248,-62,-61.9197,65,42.8211,0.027387,0.023930
16326,0.087,6,-4.4166,34,25.9532,45,51.7274,-77,-62.4975,95,40.7211,0.028091,0.024709
16334,0.086,6,-4.3826,4,25.8231,45,51.6367,-32,-63.0598,125,38.6955,0.028774,0.025473
16343,0.086,21,-4.3444,4,25.6913,45,51.5462,-47,-63.6017,110,36.7496,0.029428,0.026220
16352,0.087,21,-4.2997,19,25.5567,60,51.457,-47,-64.1222,110,34.882,0.030055,0.026948
16360,0.086,21,-4.2473,19,25.422,75,51.3732,-47,-64.623,80,33.0873,0.030660,0.027654
16369,0.087,21,-4.1873,19,25.2886,45,51.2959,-47,-65.1044,95,31.3603,0.031245,0.028340
16377,0.086,21,-4.1202,19,25.1565,30,51.2198,-62,-65.568,65,29.6972,0.031809,0.029004
16387,0.087,6,-4.0472,19,25.0258,60,51.1422,-62,-66.0169,65,28.093,0.032354,0.029647
16395,0.086,6,-3.9714,34,24.8976,105,51.071,-62,-66.4526,20,26.5399,0.032884,0.030269
16404,0.087,6,-3.894,34,24.7748,60,51.0128,-77,-66.8765,-10,25.0268,0.033405,0.030870
16412,0.086,6,-3.8152,34,24.6584,60,50.9632,-2,-67.2849,-10,23.5439,0.033918,0.031453
16421,0.087,6,-3.735,19,24.547,60,50.9182,-77,-67.6729,-40,22.0856,0.034422,0.032018
16430,0.087,6,-3.6536,19,24.438,120,50.8827,-92,-68.0486,-55,20.6452,0.034921,0.032567
16439,0.087,6,-3.5708,19,24.3299,60,50.862,-77,-68.4202,-70,19.2162,0.035421,0.033104
16447,0.087,6,-3.4869,19,24.2228,45,50.8489,-77,-68.7863,-70,17.7947,0.035919,0.033630
16456,0.087,6,-3.4019,19,24.1167,60,50.8368,-77,-69.1457,-85,16.3786,0.036416,0.034147
16464,0.087,6,-3.3158,19,24.0115,60,50.8269,-92,-69.4997,-70,14.9667,0.036911,0.034657
16474,0.087,6,-3.2287,34,23.9087,45,50.8192,-77,-69.8497,-70,13.5609,0.037404,0.035162
16482,0.087,6,-3.1406,4,23.8082,60,50.8122,-77,-70.1943,-70,12.1627,0.037895,0.035663
16490,0.086,6,-3.0517,4,23.706,60,50.8074,43,-70.5217,-70,10.7724,0.038380,0.036161
16499,0.087,6,-2.9619,19,23.6009,60,50.8059,-77,-70.8216,-70,9.3904,0.038854,0.036654
16507,0.086,6,-2.8713,19,23.4957,60,50.8077,-92,-71.1066,-70,8.017,0.039323,0.037144
16517,0.087,6,-2.78,19,23.3916,60,50.8127,-92,-71.3901,-70,6.6522,0.039791,0.037631
16525,0.086,6,-2.6881,19,23.2887,45,50.8195,-107,-71.6747,-70,5.2965,0.040257,0.038115
16533,0.086,6,-2.5954,19,23.1871,135,50.8332,-77,-71.9604,-10,3.9553,0.040722,0.038595
16542,0.086,6,-2.5023,19,23.0866,75,50.863,-77,-72.2429,-10,2.6392,0.041185,0.039072
16550,0.086,6,-2.4085,34,22.9887,60,50.9045,-77,-72.5196,80,1.3612,0.041639,0.039545
16560,0.086,6,-2.3143,4,22.8933,75,50.9507,-77,-72.7906,20,0.1314,0.042081,0.040013
16568,0.086,6,-2.2197,34,22.799,60,51.0015,-77,-73.056,35,-1.0525,0.042509,0.040474
16576,0.086,6,-2.1246,34,22.7085,75,51.0567,-62,-73.3145,35,-2.1939,0.042926,0.040929
16585,0.086,6,-2.0292,19,22.623,75,51.1176,-77,-73.5648,20,-3.2935,0.043332,0.041376
16593,0.086,6,-1.9335,34,22.5412,60,51.184,-47,-73.8058,20,-4.3546,0.043727,0.041817
16602,0.085,6,-1.8375,49,22.4655,60,51.2531,-77,-74.0363,5,-5.3806,0.044112,0.042249
16611,0.086,6,-1.7413,34,22.3985,60,51.3234,-77,-74.2591,5,-6.3745,0.044489,0.042672
16619,0.086,6,-1.645,4,22.3361,75,51.3962,-77,-74.477,35,-7.3357,0.044857,0.043086
16627,0.085,21,-1.5471,19,22.2727,60,51.4728,-92,-74.6914,-55,-8.2672,0.045217,0.043489
16636,0.086,6,-1.4465,34,22.21,75,51.553,-77,-74.9036,-10,-9.1788,0.045572,0.043882
16645,0.085,6,-1.3447,19,22.1503,60,51.6366,-77,-75.1122,-40,-10.0732,0.045925,0.044267
16654,0.086,6,-1.2429,34,22.0938,75,51.7237,-92,-75.3174,-25,-10.9507,0.046273,0.044643
16662,0.086,6,-1.1413,19,22.0403,135,51.8206,-92,-75.5217,35,-11.806,0.046618,0.045012
16671,0.086,6,-1.0399,19,21.9885,60,51.9323,-77,-75.7251,-10,-12.6316,0.046960,0.045375
16679,0.086,6,-0.9386,34,21.9383,75,52.0518,-62,-75.9236,-25,-13.4318,0.047295,0.045732
16689,0.087,6,-0.8376,34,21.8924,60,52.1736,-92,-76.1159,-10,-14.2125,0.047626,0.046083
16697,0.086,6,-0.7369,19,21.8506,135,52.3029,-77,-76.3049,35,-14.9685,0.047951,0.046429
16706,0.087,6,-0.6364,19,21.8102,60,52.4446,-107,-76.493,20,-15.6922,0.048272,0.046771
16714,0.087,21,-0.5349,4,21.7686,60,52.5919,-62,-76.6803,65,-16.3792,0.048583,0.047107
16723,0.087,21,-0.4299,19,21.7244,75,52.7392,-92,-76.8642,35,-17.026,0.048882,0.047438
16732,0.087,21,-0.32,19,21.6792,75,52.8891,-77,-77.0445,50,-17.6335,0.049170,0.047763
16741,0.087,21,-0.2056,4,21.6329,75,53.0429,-62,-77.2201,50,-18.2027,0.049449,0.048080
16749,0.087,21,-0.0868,19,21.5842,75,53.2003,-47,-77.3858,65,-18.7315,0.049715,0.048390
16757,0.086,21,0.0364,19,21.5346,60,53.3599,-77,-77.5403,95,-19.2157,0.049967,0.048691
16766,0.087,21,0.1636,19,21.4854,75,53.5203,-62,-77.6867,95,-19.6497,0.050203,0.048982
16775,0.086,21,0.2948,124,21.4459,90,53.6841,-47,-77.8237,140,-20.028,0.050427,0.049262
16784,0.087,21,0.4299,19,21.425,75,53.8536,-62,-77.9489,110,-20.3467,0.050638,0.049530
16793,0.087,21,0.5686,34,21.4143,75,54.0274,-47,-78.0625,155,-20.6047,0.050834,0.049787
16801,0.087,21,0.7108,19,21.4057,75,54.2041,-17,-78.161,185,-20.7955,0.051009,0.050029
16811,0.088,21,0.8564,4,21.3965,90,54.3847,-17,-78.238,215,-20.9089,0.051158,0.050257
