millis, dt(10),fsr1,fsr1_calibrated,fsr2,fsr2_calibrated,fsr3,fsr3_calibrated,fsr4,fsr4_calibrated,fsr5,fsr5_calibrated,pos,vel,vel_filtered(exp=0.9),acc,acc_filtered(exp=0.9)
14623,0.097,-21,-8.8272,-3,5.1964,0,1.7066,-9,-7.6133,-11,-10.2101,1.9765,0.0,-0.0,0.0,-0.0
14632,0.097,-21,-8.8324,12,5.2328,0,1.7478,6,-7.6261,-11,-10.211,1.9765,0.0,-0.0,0.0,-0.0
14643,0.098,-21,-8.8417,-3,5.268,0,1.7874,-9,-7.6364,-11,-10.2122,1.9765,0.0,-0.0,0.0,-0.0
14652,0.097,-21,-8.855,-3,5.3007,0,1.8253,-9,-7.6456,-11,-10.2135,1.9765,0.0,-0.0,0.0,-0.0
14661,0.097,99,-8.8617,-18,5.3282,0,1.8615,-9,-7.6551,4,-10.2138,1.9765,0.0,-0.0,0.0,-0.0
14671,0.097,-21,-8.8515,12,5.3508,0,1.8962,-9,-7.6647,-11,-10.2118,1.9765,0.0515,0.0464,0.9565,0.8609
14681,0.097,-21,-8.8352,-3,5.3712,0,1.9292,96,-7.6654,4,-10.2074,1.9765,0.0,0.0046,0.0,0.0861
14691,0.097,-6,-8.8223,132,5.4013,0,1.9607,-9,-7.648,-11,-10.2008,1.9715,-0.0515,-0.0459,-0.4735,-0.4175
14701,0.097,-21,-8.8114,12,5.4527,0,1.9907,-9,-7.6224,-11,-10.1934,1.9765,0.0,-0.0046,0.0,-0.0418
14710,0.097,-6,-8.8024,12,5.5155,0,2.0192,-9,-7.5979,4,-10.1851,1.9765,0.0,-0.0005,0.0,-0.0042
14721,0.098,-21,-8.7953,-3,5.5777,0,2.0463,-9,-7.5746,-11,-10.1746,1.9765,0.0,-0.0,0.0,-0.0004
14730,0.098,-21,-8.7914,12,5.6379,0,2.0719,-9,-7.5523,-11,-10.1635,1.9765,0.0,-0.0,0.0,-0.0
14740,0.097,-21,-8.7918,-3,5.696,0,2.0961,-24,-7.5325,4,-10.1515,1.9765,0.0,-0.0,0.0,-0.0
14749,0.097,9,-8.794,-18,5.7496,0,2.1189,6,-7.5151,-11,-10.1376,1.9765,0.0,-0.0,0.0,-0.0
14758,0.097,-6,-8.7937,-18,5.7948,105,2.1496,-9,-7.4973,-11,-10.123,1.9765,0.0,-0.0,0.0,-0.0
14769,0.098,-21,-8.7925,-3,5.8317,180,2.213,-9,-7.4792,-11,-10.1091,1.9765,0.0,-0.0,-0.4734,-0.426
14779,0.098,-21,-8.7943,12,5.8645,0,2.3148,-9,-7.4621,-11,-10.0959,1.9765,0.0,-0.0,0.0,-0.0426
14788,0.097,-6,-8.799,12,5.8973,15,2.4302,6,-7.4446,-11,-10.0834,1.9765,0.0515,0.0464,0.9517,0.8523
14798,0.097,-6,-8.8039,12,5.9314,15,2.5457,-24,-7.4269,4,-10.0702,1.9765,0.0,0.0046,0.0,0.0852
14808,0.098,-6,-8.8077,-3,5.9655,0,2.6612,-9,-7.4115,-11,-10.055,1.9765,0.0,0.0005,0.0,0.0085
14818,0.097,-21,-8.8117,-3,5.9967,15,2.7754,6,-7.3971,-11,-10.0393,1.9715,-0.0515,-0.0463,-0.4778,-0.4292
14827,0.097,-21,-8.8186,-3,6.024,0,2.8882,-9,-7.3809,4,-10.0229,1.9765,0.0,-0.0046,0.0,-0.0429
14837,0.097,-6,-8.8283,-48,6.0435,0,2.9984,-9,-7.3645,-11,-10.0048,1.9765,0.0,-0.0005,0.0,-0.0043
14846,0.097,-6,-8.838,-3,6.0514,0,3.1046,-9,-7.349,-11,-9.9861,1.9765,0.0,-0.0,0.0,-0.0004
14857,0.099,-21,-8.8478,-3,6.0519,0,3.2069,-9,-7.3346,-86,-9.9749,1.9765,0.0,-0.0,0.0,-0.0
14866,0.097,-6,-8.859,-3,6.0492,0,3.3054,-9,-7.3211,4,-9.9761,1.9765,0.0,-0.0,0.0,-0.0
14875,0.096,-21,-8.8716,12,6.0448,0,3.4001,-24,-7.3098,-11,-9.9817,1.9765,0.0,-0.0,0.0,-0.0
14885,0.097,-21,-8.8867,-3,6.0399,0,3.4912,-24,-7.3035,-11,-9.9862,1.9765,0.0,-0.0,-0.4783,-0.4304
14895,0.097,-21,-8.9057,-18,6.032,0,3.5786,-9,-7.3018,-11,-9.9909,1.9765,0.0,-0.0,0.0,-0.043
14905,0.097,-6,-8.9271,-48,6.0145,0,3.6625,-9,-7.3021,4,-9.9945,1.9765,0.0,-0.0,0.0,-0.0043
14914,0.096,-6,-8.9483,132,5.9969,0,3.7428,-9,-7.303,-11,-9.9957,1.9765,0.0521,0.0469,0.971,0.8735
14924,0.097,-6,-8.9678,-63,5.9912,0,3.8198,-9,-7.3044,-11,-9.9959,1.9765,0.0,0.0047,0.0,0.0874
14934,0.097,-6,-8.9858,-3,5.9837,0,3.8933,-9,-7.3064,4,-9.9952,1.9765,0.0,0.0005,0.0,0.0087
14943,0.097,9,-9.001,-18,5.9668,0,3.9636,-24,-7.3103,-11,-9.9922,1.9765,0.0,0.0,0.0,0.0009
14953,0.096,-6,-9.0121,132,5.9563,0,4.0306,-9,-7.3173,-11,-9.9883,1.9765,0.0,0.0,0.0,0.0001
14962,0.096,-6,-9.0205,-3,5.9653,0,4.0945,-9,-7.326,-11,-9.9849,1.9765,0.0,0.0,0.0,0.0
14971,0.096,9,-9.0263,12,5.9842,0,4.1552,-9,-7.3351,-11,-9.9819,1.9765,0.0,0.0,0.0,0.0
14982,0.097,-6,-9.0282,-3,6.002,0,4.2129,-9,-7.3445,4,-9.9781,1.9765,0.0,0.0,0.0,0.0
14991,0.096,-6,-9.0277,12,6.0188,15,4.2689,-9,-7.3543,-11,-9.972,1.9765,0.0,0.0,0.0,0.0
15000,0.095,-21,-9.0275,-3,6.0347,0,4.3245,-9,-7.3644,-11,-9.9652,1.9765,0.0,0.0,0.0,0.0
15010,0.096,-6,-9.0289,-3,6.0483,0,4.3785,6,-7.3734,4,-9.9576,1.9765,0.0,0.0,-0.4883,-0.4395
15020,0.096,-6,-9.0305,12,6.0596,0,4.4295,-9,-7.3802,-11,-9.9479,1.9765,0.0,0.0,0.0,-0.0439
15029,0.095,-6,-9.031,-18,6.0688,15,4.479,-9,-7.386,4,-9.9362,1.9765,0.0,0.0,0.0,-0.0044
15039,0.096,-6,-9.0304,-3,6.0733,0,4.5282,-9,-7.3923,-11,-9.9226,1.9765,0.0,0.0,0.0,-0.0004
15048,0.095,-21,-9.0301,12,6.0744,15,4.5771,-9,-7.399,4,-9.9071,1.9765,0.0,0.0,0.0,-0.0
15057,0.095,-21,-9.0326,-18,6.0736,0,4.6258,-24,-7.4073,4,-9.8884,1.9765,0.0,0.0,0.0,-0.0
15068,0.097,-6,-9.038,-3,6.0684,0,4.6729,-9,-7.4187,-11,-9.8666,1.9765,0.0,0.0,0.0,-0.0
15077,0.095,-21,-9.0448,-3,6.0588,0,4.7171,-9,-7.4316,-11,-9.8445,1.9765,0.0,0.0,0.0,-0.0
15087,0.096,-21,-9.0543,-18,6.0449,0,4.7585,-9,-7.4447,-11,-9.8234,1.9765,0.0,0.0,0.0,-0.0
15096,0.096,-21,-9.0678,-3,6.0256,0,4.7971,6,-7.4567,4,-9.802,1.9765,0.0,0.0,0.0,-0.0
15106,0.096,-6,-9.0838,-18,6.001,0,4.8331,-9,-7.4663,-11,-9.7789,1.9765,0.0,0.0,0.0,-0.0
15116,0.096,-6,-9.0996,-3,5.9713,0,4.8663,-9,-7.4749,-11,-9.7555,1.9765,0.0,0.0,0.0,-0.0
15125,0.096,-6,-9.1139,117,5.9484,0,4.8971,-9,-7.4837,4,-9.7318,1.9765,0.0,0.0,0.0,-0.0
15134,0.095,-21,-9.128,-18,5.9427,15,4.9265,6,-7.4916,-11,-9.7066,1.9765,0.0,0.0,0.0,-0.0
15144,0.096,-6,-9.1433,-3,5.942,0,4.9562,6,-7.4958,-11,-9.6812,1.9765,0.0,0.0,0.0,-0.0
15154,0.097,9,-9.1571,-18,5.9355,0,4.9846,-9,-7.4965,-11,-9.6569,1.9765,0.0,0.0,0.0,-0.0
15163,0.095,-21,-9.1682,-3,5.9233,0,5.0105,-9,-7.4964,-11,-9.6337,1.9765,0.0,0.0,0.0,-0.0
15173,0.096,-6,-9.1791,-3,5.9071,0,5.034,6,-7.4955,-11,-9.6116,1.9765,0.0,0.0,0.0,-0.0
15182,0.095,-6,-9.1899,132,5.9,0,5.055,-9,-7.4926,-11,-9.5906,1.9765,0.0,0.0,0.0,-0.0
15192,0.096,-6,-9.1994,-18,5.9124,0,5.0738,-9,-7.4889,-11,-9.5707,1.9765,0.0,0.0,0.0,-0.0
15202,0.096,-21,-9.2087,12,5.9318,0,5.0903,6,-7.4845,4,-9.5504,1.9765,0.0,0.0,0.0,-0.0
15211,0.095,-6,-9.2194,-18,5.9476,0,5.1045,-9,-7.4781,-11,-9.5286,1.9765,0.0,0.0,0.0,-0.0
15221,0.096,-21,-9.2312,12,5.9598,0,5.1166,-9,-7.4711,-11,-9.5065,1.9765,0.0,0.0,0.0,-0.0
15230,0.096,-21,-9.2456,-18,5.9686,0,5.1266,-24,-7.4662,-11,-9.4855,1.9765,0.0,0.0,0.0,-0.0
15240,0.096,9,-9.2611,-3,5.9727,15,5.1358,-24,-7.4659,19,-9.463,1.9765,0.0,0.0,0.0,-0.0
15250,0.096,-6,-9.2737,132,5.984,0,5.1456,-9,-7.4701,-11,-9.4363,1.9765,0.0,0.0,0.0,-0.0
15259,0.096,-6,-9.2836,147,6.0288,0,5.1547,6,-7.4747,4,-9.407,1.9765,0.0,0.0,0.0,-0.0
15269,0.096,-21,-9.2933,12,6.1088,0,5.1617,-9,-7.4771,4,-9.375,1.9765,0.0,0.0,0.0,-0.0
15279,0.097,-6,-9.3042,-48,6.1953,15,5.1681,-9,-7.4786,-11,-9.3405,1.9765,0.0,0.0,0.0,-0.0
15288,0.096,-21,-9.3164,12,6.271,0,5.1751,6,-7.4793,19,-9.3035,1.9765,0.0,0.0,0.0,-0.0
15298,0.096,-6,-9.3297,-3,6.3402,-15,5.18,-24,-7.4793,4,-9.2616,1.9765,0.0,0.0,0.0,-0.0
15307,0.096,-6,-9.3427,-48,6.4016,15,5.1818,-9,-7.481,-11,-9.216,1.9765,0.0,0.0,0.0,-0.0
15316,0.095,-6,-9.3543,-18,6.4489,0,5.1829,6,-7.4833,-11,-9.171,1.9715,-0.0526,-0.0474,-0.4986,-0.4488
15327,0.097,-6,-9.3644,-48,6.4811,0,5.1836,-24,-7.4847,-11,-9.1278,1.9765,0.0,-0.0047,0.0,-0.0449
15337,0.097,-21,-9.3743,-3,6.4998,0,5.1824,-9,-7.488,19,-9.0837,1.9765,0.0,-0.0005,0.0,-0.0045
15346,0.096,-6,-9.3855,-48,6.5069,0,5.1794,-24,-7.4943,-11,-9.0363,1.9765,0.0,-0.0,0.0,-0.0004
15355,0.096,-6,-9.3965,-3,6.5025,15,5.176,-9,-7.5036,-11,-8.9881,1.9715,-0.0521,-0.0469,-0.4883,-0.4395
15366,0.097,-6,-9.406,-3,6.4909,0,5.1735,-9,-7.5145,-11,-8.9419,1.9765,0.0,-0.0047,0.0,-0.044
15375,0.096,-21,-9.4153,-3,6.4764,0,5.1705,-9,-7.5256,-11,-8.8976,1.9765,0.0,-0.0005,0.0,-0.0044
15385,0.097,-21,-9.4272,-3,6.4588,0,5.1659,-9,-7.537,-11,-8.8553,1.9765,0.0,-0.0,0.0,-0.0004
15394,0.096,-6,-9.4415,12,6.4397,15,5.1608,-9,-7.5486,-11,-8.8148,1.9765,0.0,-0.0,0.0,-0.0
15405,0.098,-21,-9.4569,-18,6.4192,-15,5.1554,-24,-7.5617,-11,-8.7762,1.9765,0.0,-0.0,0.0,-0.0
15414,0.098,-21,-9.4746,-3,6.3945,0,5.147,6,-7.5763,-11,-8.7393,1.9765,0.051,0.0459,0.9519,0.8567
15424,0.097,-6,-9.4945,132,6.3777,0,5.1357,6,-7.5884,-11,-8.7042,1.9765,0.0,0.0046,0.0,0.0857
15433,0.096,-6,-9.514,117,6.3924,-15,5.1216,-9,-7.5967,-11,-8.6709,1.9765,0.0,0.0005,0.0,0.0086
15443,0.097,-6,-9.5318,132,6.4481,0,5.1034,-9,-7.6039,19,-8.6366,1.9715,-0.0515,-0.0463,-0.4778,-0.4292
15453,0.098,9,-9.5466,-3,6.5333,0,5.0826,-9,-7.6115,-11,-8.5988,1.9765,0.051,0.0413,0.8996,0.7667
15463,0.097,-21,-9.5584,-3,6.6248,15,5.0618,-9,-7.6193,4,-8.5588,1.9765,0.0,0.0041,0.0,0.0767
15472,0.097,-6,-9.5699,-33,6.7078,0,5.0425,-9,-7.6274,4,-8.5168,1.9715,-0.0515,-0.046,-0.474,-0.4189
15481,0.096,-6,-9.5812,102,6.7892,0,5.0232,-9,-7.6358,-11,-8.4729,1.9765,0.0,-0.0046,0.0,-0.0419
15492,0.098,-21,-9.5923,-18,6.8795,-15,5.0013,-9,-7.6445,-11,-8.4297,1.9765,0.0,-0.0005,0.0,-0.0042
15501,0.096,-6,-9.6045,-3,6.9706,15,4.977,-9,-7.6534,4,-8.3872,1.9765,0.0,-0.0,0.0,-0.0004
15511,0.097,-6,-9.6164,-48,7.0505,15,4.9542,6,-7.6612,4,-8.3427,1.9765,0.0,-0.0,-0.4734,-0.4261
15520,0.096,-6,-9.6267,117,7.1274,-15,4.9328,-9,-7.6666,-11,-8.2965,1.9765,0.0,-0.0,0.0,-0.0426
15531,0.098,-21,-9.6368,-3,7.2158,0,4.909,-9,-7.6711,-11,-8.251,1.9765,0.0,-0.0,0.0,-0.0043
15540,0.097,-21,-9.6492,-3,7.3088,0,4.8828,-9,-7.6759,-11,-8.2078,1.9765,0.0515,0.0464,0.9561,0.86
15550,0.097,-6,-9.6641,132,7.4077,0,4.8555,-9,-7.681,-11,-8.1667,1.9765,0.0,0.0046,-0.4256,-0.297
15559,0.096,-6,-9.6785,132,7.5358,0,4.8273,-9,-7.6865,-26,-8.1289,1.9765,0.0,0.0005,0.0,-0.0297
15569,0.097,-21,-9.6927,-18,7.6911,0,4.7981,6,-7.691,4,-8.0945,1.9765,0.0515,0.0464,0.9528,0.8545
15579,0.098,-21,-9.7091,-18,7.8465,0,4.768,-9,-7.6932,-11,-8.0607,1.9765,0.0,0.0046,0.0,0.0855
15588,0.096,-6,-9.7277,27,7.9927,15,4.7383,-24,-7.6957,-11,-8.0275,1.9765,0.0,0.0005,0.0,0.0085
15598,0.097,-6,-9.7458,-48,8.1311,0,4.7104,-9,-7.7013,4,-7.9949,1.9765,0.0,0.0,0.0,0.0009
15607,0.096,-21,-9.7635,-18,8.2554,0,4.6828,-9,-7.7086,-11,-7.9616,1.9715,-0.0521,-0.0469,-0.4882,-0.4393
15618,0.098,-6,-9.782,-108,8.3567,0,4.6544,-9,-7.7161,-11,-7.9289,1.9765,0.0,-0.0047,0.0,-0.0439
15627,0.096,-6,-9.8,-18,8.4303,0,4.6251,-9,-7.7238,-11,-7.8981,1.9765,0.0,-0.0005,0.0,-0.0044
15637,0.097,-6,-9.8162,-48,8.482,0,4.5949,-9,-7.7318,-11,-7.8693,1.9765,0.0,-0.0,-0.4783,-0.4309
15646,0.096,-6,-9.8306,-3,8.5192,0,4.5639,6,-7.7387,-11,-7.8423,1.9765,0.0,-0.0,0.0,-0.0431
15655,0.096,-6,-9.8433,-3,8.5474,0,4.5321,-9,-7.7433,4,-7.8158,1.9765,0.0,-0.0,0.0,-0.0043
15666,0.097,-6,-9.8544,-48,8.5668,15,4.5009,-9,-7.7468,-11,-7.7885,1.9765,0.0,-0.0,-0.4787,-0.4313
15675,0.096,-6,-9.8637,12,8.5751,0,4.4715,-9,-7.7507,19,-7.7591,1.9715,-0.0521,-0.0469,-0.4883,-0.4826
15685,0.097,-6,-9.8715,132,8.5896,15,4.444,-9,-7.755,-11,-7.7263,1.9765,0.0,-0.0047,0.0,-0.0483
15694,0.096,-21,-9.879,-3,8.6247,0,4.4183,-9,-7.7595,-11,-7.6929,1.9765,0.0,-0.0005,0.0,-0.0048
15705,0.098,-6,-9.8877,117,8.6772,0,4.393,-9,-7.7644,-11,-7.6616,1.9765,0.051,0.0459,0.9463,0.8512
15714,0.096,-6,-9.896,-18,8.744,0,4.3669,-9,-7.7696,-11,-7.6322,1.9765,0.0,0.0046,0.0,0.0851
15724,0.097,-21,-9.904,-3,8.8128,0,4.3399,-9,-7.775,-11,-7.6048,1.9715,-0.0515,-0.0459,-0.4735,-0.4177
15733,0.096,-6,-9.9132,-3,8.8743,0,4.312,-9,-7.7808,-11,-7.5794,1.9765,0.0,-0.0046,0.0,-0.0418
15744,0.098,-21,-9.9233,-18,8.9287,0,4.2834,-9,-7.7868,4,-7.5544,1.9765,0.0,-0.0005,0.0,-0.0042
15753,0.098,-21,-9.9357,-3,8.9749,0,4.2541,-9,-7.7931,-11,-7.5287,1.9765,0.0,-0.0,0.0,-0.0004
15762,0.096,9,-9.9491,12,9.0156,15,4.2254,-9,-7.7997,-11,-7.5036,1.9765,0.0,-0.0,0.0,-0.0
15772,0.097,-6,-9.9594,-48,9.0497,0,4.1985,-9,-7.8065,-11,-7.4804,1.9765,0.0515,0.0464,0.9615,0.8654
15781,0.096,-6,-9.9668,12,9.0734,15,4.1735,-24,-7.8149,19,-7.4564,1.9765,0.0,0.0046,0.0,0.0865
15792,0.098,-21,-9.9738,-18,9.0896,0,4.1504,-9,-7.8261,-11,-7.429,1.9765,0.0,0.0005,0.0,0.0087
15801,0.096,-21,-9.9833,-3,9.0999,0,4.1277,-24,-7.84,-11,-7.4009,1.9765,0.0,0.0,-0.4778,-0.4292
15811,0.097,-6,-9.995,12,9.1056,0,4.1042,-9,-7.8567,-11,-7.3749,1.9765,0.0,0.0,0.0,-0.0429
15820,0.096,-6,-10.0063,-3,9.1095,0,4.0798,-9,-7.8746,-11,-7.3508,1.9765,0.0521,0.0469,0.9668,0.8658
15831,0.098,-6,-10.016,-3,9.1104,0,4.0547,6,-7.8911,-11,-7.3286,1.9765,0.0,0.0047,0.0,0.0866
15840,0.096,-6,-10.024,-18,9.1057,0,4.0288,-9,-7.9049,-11,-7.3083,1.9765,0.0,0.0005,0.0,0.0087
15849,0.096,-21,-10.0316,12,9.0956,15,4.0035,-9,-7.9175,-11,-7.2898,1.9765,0.0,0.0,0.0,0.0009
15859,0.097,-6,-10.0403,-3,9.0828,0,3.98,-9,-7.9301,4,-7.2718,1.9765,0.0,0.0,0.0,0.0001
15868,0.096,-6,-10.0487,-18,9.0661,0,3.9571,-9,-7.9427,-11,-7.253,1.9765,0.0,0.0,-0.4832,-0.4349
15879,0.098,-21,-10.0567,102,9.0522,0,3.9335,-24,-7.9567,-11,-7.2346,1.9765,0.0,0.0,0.0,-0.0435
15888,0.096,-6,-10.0658,12,9.0528,0,3.909,-9,-7.9733,-11,-7.2181,1.9765,0.0,0.0,0.0,-0.0043
15898,0.097,-6,-10.0744,12,9.0624,0,3.8839,6,-7.9899,4,-7.202,1.9765,0.0,0.0,0.0,-0.0004
15907,0.096,-6,-10.0815,12,9.0728,0,3.858,-9,-8.0037,-11,-7.185,1.9765,0.0,0.0,0.0,-0.0
15917,0.097,9,-10.0856,-3,9.0826,0,3.8315,-9,-8.0162,-11,-7.1685,1.9765,0.0,0.0,-0.4833,-0.4349
15927,0.096,-6,-10.0855,-3,9.0892,0,3.8043,6,-8.0274,4,-7.1524,1.9765,0.0,0.0,0.0,-0.0435
15936,0.096,-21,-10.084,12,9.0927,0,3.7765,-9,-8.036,-11,-7.1355,1.9765,0.0,0.0,0.0,-0.0043
15945,0.096,-6,-10.0837,102,9.1037,-15,3.7467,-24,-8.0447,-11,-7.1191,1.9765,0.0,0.0,0.0,-0.0004
15955,0.096,-6,-10.0833,12,9.1313,0,3.7139,6,-8.0549,-11,-7.1045,1.9765,0.0,0.0,0.0,-0.0
15965,0.097,-6,-10.0815,-3,9.1657,0,3.6792,-9,-8.0638,-11,-7.0916,1.9765,0.0,0.0,0.0,-0.0
15975,0.096,-6,-10.0783,12,9.1976,0,3.6442,-9,-8.0715,-11,-7.0805,1.9765,0.0,0.0,0.0,-0.0
15984,0.096,-21,-10.0751,27,9.2296,0,3.6088,-9,-8.0793,-11,-7.071,1.9765,0.0,0.0,0.0,-0.0
15994,0.096,-21,-10.0744,27,9.2658,0,3.5731,-9,-8.0872,4,-7.0618,1.9765,0.0,0.0,0.0,-0.0
16004,0.097,9,-10.075,-33,9.3019,0,3.5371,-9,-8.0952,-11,-7.0516,1.9765,0.0,0.0,0.0,-0.0
16013,0.096,-21,-10.0742,117,9.3406,0,3.5007,-24,-8.1047,-26,-7.0431,1.9715,-0.0521,-0.0469,-0.4883,-0.4395
16023,0.096,-6,-10.0733,-3,9.3925,0,3.4641,-9,-8.1168,-11,-7.0388,1.9765,0.0,-0.0047,0.0,-0.0439
16033,0.097,-6,-10.0722,12,9.4505,0,3.4273,-9,-8.1303,-11,-7.0374,1.9765,0.0,-0.0005,0.0,-0.0044
16043,0.098,-21,-10.0711,12,9.5065,15,3.3915,-9,-8.1437,-11,-7.0374,1.9765,0.0,-0.0,0.0,-0.0004
16053,0.098,-6,-10.0713,12,9.562,15,3.3594,6,-8.1557,4,-7.0374,1.9765,0.0,-0.0,0.0,-0.0
16062,0.097,-21,-10.0726,-3,9.6155,0,3.331,-9,-8.1651,-11,-7.0362,1.9765,0.0,-0.0,0.0,-0.0
16071,0.096,9,-10.0738,57,9.6697,15,3.3047,-9,-8.1733,-11,-7.0351,1.9765,0.0,-0.0,0.0,-0.0
16081,0.097,9,-10.0708,42,9.7326,0,3.2807,6,-8.1801,-11,-7.0355,1.9765,0.0,-0.0,0.0,-0.0
16091,0.097,-21,-10.0639,-3,9.8026,0,3.2574,-9,-8.1845,-11,-7.0372,1.9765,0.0,-0.0,0.0,-0.0
16101,0.097,-21,-10.0584,-3,9.8701,0,3.2336,-9,-8.1877,-11,-7.0403,1.9765,0.0,-0.0,0.0,-0.0
16110,0.097,-21,-10.0569,42,9.9353,0,3.2093,-9,-8.1911,-11,-7.0446,1.9765,0.0515,0.0464,0.9615,0.8654
16120,0.097,-6,-10.058,-3,10.0021,0,3.1845,-24,-8.196,-11,-7.0503,1.9765,0.0,0.0046,0.0,0.0865
16130,0.097,-6,-10.0589,12,10.0679,45,3.1632,-24,-8.205,-11,-7.0572,1.9765,0.0,0.0005,0.0,0.0087
16140,0.097,-6,-10.0583,-18,10.1287,0,3.1492,-9,-8.2181,-11,-7.0653,1.9765,0.0,0.0,0.0,0.0009
16149,0.096,-21,-10.0577,-3,10.1819,-15,3.1372,-9,-8.2323,4,-7.0732,1.9765,0.0,0.0,0.0,0.0001
16159,0.097,-6,-10.0583,-3,10.2278,0,3.1217,-9,-8.2465,-11,-7.0797,1.9765,0.0,0.0,0.0,0.0
16168,0.097,-21,-10.0601,12,10.2692,-15,3.1029,-9,-8.2606,-11,-7.0861,1.9765,0.0,0.0,0.0,0.0
16179,0.098,-21,-10.0643,12,10.3088,0,3.0808,-9,-8.2745,-11,-7.0937,1.9765,0.0,0.0,0.0,0.0
16188,0.097,-6,-10.071,-3,10.3466,0,3.057,-9,-8.2883,-11,-7.1024,1.9765,0.0,0.0,0.0,0.0
16198,0.097,-6,-10.0774,12,10.3813,0,3.0327,-9,-8.3021,4,-7.111,1.9765,0.0,0.0,0.0,0.0
16207,0.097,-6,-10.0822,-3,10.4131,15,3.0093,-9,-8.3157,-26,-7.1194,1.9765,0.0,0.0,-0.4783,-0.4304
16218,0.098,-6,-10.0854,-3,10.4406,0,2.9881,-9,-8.3292,-11,-7.1302,1.9765,0.0,0.0,0.0,-0.043
16227,0.097,-6,-10.0871,-3,10.4627,0,2.9677,-9,-8.3425,-11,-7.1435,1.9765,0.0,0.0,0.0,-0.0043
16237,0.097,-21,-10.0887,27,10.4821,0,2.9468,-9,-8.3558,-26,-7.1591,1.9765,0.0,0.0,0.0,-0.0004
16246,0.097,-6,-10.0914,-3,10.5016,0,2.9254,-9,-8.3689,-11,-7.1782,1.9765,0.0,0.0,0.0,-0.0
16257,0.098,-6,-10.0939,12,10.5197,0,2.9036,-9,-8.3819,-11,-7.1995,1.9765,0.0,0.0,0.0,-0.0
16266,0.098,-21,-10.0963,12,10.5366,0,2.8813,-24,-8.3961,-26,-7.2229,1.9765,0.0,0.0,0.0,-0.0
16276,0.097,-21,-10.101,27,10.5548,30,2.8612,-9,-8.4128,-11,-7.2497,1.9715,-0.0515,-0.0464,-0.4783,-0.4304
16285,0.097,-6,-10.1082,-18,10.5731,15,2.8472,-9,-8.4305,-26,-7.2797,1.9765,0.0,-0.0046,0.0,-0.043
16295,0.097,-6,-10.1151,-18,10.5848,-15,2.8366,6,-8.4467,19,-7.3102,1.9765,0.0,-0.0005,0.0,-0.0043
16305,0.098,-6,-10.1203,-18,10.5862,0,2.8239,-24,-8.4613,-11,-7.3372,1.9715,-0.051,-0.046,-0.469,-0.4226
16315,0.097,-6,-10.124,-3,10.5788,0,2.8092,6,-8.4758,-11,-7.3622,1.9765,0.0,-0.0046,0.0,-0.0423
16325,0.098,-21,-10.1274,-3,10.5655,-15,2.7927,-9,-8.4887,-11,-7.3878,1.9765,0.0,-0.0005,0.0,-0.0042
16334,0.097,-6,-10.1319,-18,10.5465,15,2.7742,-9,-8.5001,4,-7.4127,1.9765,0.0,-0.0,0.0,-0.0004
16345,0.099,-21,-10.1375,-3,10.5206,0,2.7566,-9,-8.5114,-11,-7.4356,1.9765,0.0,-0.0,0.0,-0.0
16354,0.097,-6,-10.1441,-18,10.4879,-15,2.7385,-9,-8.5226,4,-7.4565,1.9765,0.0,-0.0,0.0,-0.0
16364,0.098,-21,-10.1517,-18,10.4475,15,2.7186,-9,-8.5337,-146,-7.4873,1.9765,0.0,-0.0,0.0,-0.0
16374,0.098,-21,-10.1617,-3,10.3994,0,2.6996,-9,-8.5446,-11,-7.5409,1.9715,0.0,-0.0,0.4734,0.426
16384,0.099,-21,-10.1751,-3,10.3466,0,2.6814,6,-8.5541,4,-7.6048,1.9765,0.0,-0.0,0.0,0.0426
16394,0.099,-6,-10.1907,-3,10.2905,0,2.6628,-9,-8.5609,4,-7.6643,1.9765,0.0,-0.0,0.0,0.0043
16403,0.098,-21,-10.2071,12,10.2325,0,2.6437,6,-8.565,-11,-7.7195,1.9715,0.0,-0.0,0.469,0.4226
16413,0.098,-21,-10.2255,-3,10.174,-15,2.6229,-9,-8.5665,-11,-7.7731,1.9765,0.0,-0.0,0.0,0.0423
16422,0.097,-6,-10.2458,-18,10.1125,0,2.5991,6,-8.5655,4,-7.825,1.9765,0.0,-0.0,0.0,0.0042
16433,0.099,-6,-10.2655,-3,10.0453,15,2.575,6,-8.5607,-11,-7.8741,1.9765,0.0,-0.0,0.0,0.0004
16442,0.097,-6,-10.2832,-3,9.974,0,2.5533,-9,-8.5522,-11,-7.9217,1.9765,0.0,-0.0,0.0,0.0
16452,0.098,-21,-10.3002,12,9.9013,0,2.5325,6,-8.5415,4,-7.9677,1.9765,0.0,-0.0,0.0,0.0
16461,0.097,-6,-10.3178,12,9.8299,0,2.5114,-9,-8.5286,-11,-8.011,1.9765,0.0,-0.0,0.0,0.0
16471,0.097,-21,-10.3362,-18,9.7586,0,2.49,-24,-8.5162,-11,-8.0529,1.9765,0.0515,0.0464,0.4783,0.4304
16481,0.097,9,-10.3538,-3,9.6834,0,2.4683,21,-8.5043,-11,-8.0947,1.9765,0.0,0.0046,0.0,0.043
16490,0.096,-6,-10.3682,-3,9.6043,0,2.4463,-9,-8.489,4,-8.1352,1.9765,0.0,0.0005,0.0,0.0043
